section,pattern,n,nops,segment_size,shortcuts_per_junction,max_skip_level,level_probability,local_interval,sub_interval,t_j,soft_pct,hard_pct,flagged_ratio_limit,min_seg_len_pct,max_suboptimal_segments,min_suboptimal_events_before_global,emergency_hard_segment_ratio,stop_crash_local_sub,block_size,seed,mean_base_seed,median_base_seed,mean_eval_id,median_eval_id,mean_jli_avg_us,median_jli_avg_us,mean_jli_ci_hi_us,median_jli_ci_hi_us,mean_jli_ci_lo_us,median_jli_ci_lo_us,mean_jli_dissolve_rate,median_jli_dissolve_rate,mean_jli_effective_cost,median_jli_effective_cost,mean_jli_efficiency,median_jli_efficiency,mean_jli_global_rebuild,median_jli_global_rebuild,mean_jli_jitter_us,median_jli_jitter_us,mean_jli_local_rebuild,median_jli_local_rebuild,mean_jli_local_scan,median_jli_local_scan,mean_jli_max_us,median_jli_max_us,mean_jli_mem_bytes,median_jli_mem_bytes,mean_jli_min_us,median_jli_min_us,mean_jli_p50_us,median_jli_p50_us,mean_jli_p95_us,median_jli_p95_us,mean_jli_p99_us,median_jli_p99_us,mean_jli_rebuild_node_touches,median_jli_rebuild_node_touches,mean_jli_rebuild_rate,median_jli_rebuild_rate,mean_jli_stddev_us,median_jli_stddev_us,mean_jli_steps_avg,median_jli_steps_avg,mean_jli_steps_p99,median_jli_steps_p99,mean_jli_sub_rebuild,median_jli_sub_rebuild,mean_jli_sub_scan,median_jli_sub_scan,mean_label,median_label,mean_mem_ratio,median_mem_ratio,mean_param_set,median_param_set,mean_ratio,median_ratio,mean_repetition,median_repetition,mean_repetitions_count,median_repetitions_count,mean_sl_avg_us,median_sl_avg_us,mean_sl_ci_hi_us,median_sl_ci_hi_us,mean_sl_ci_lo_us,median_sl_ci_lo_us,mean_sl_jitter_us,median_sl_jitter_us,mean_sl_max_us,median_sl_max_us,mean_sl_mem_bytes,median_sl_mem_bytes,mean_sl_min_us,median_sl_min_us,mean_sl_p50_us,median_sl_p50_us,mean_sl_p95_us,median_sl_p95_us,mean_sl_p99_us,median_sl_p99_us,mean_sl_stddev_us,median_sl_stddev_us,mean_win_rate,median_win_rate,ratio_ci_low,ratio_ci_high,wilcoxon_p,sign_p
INSERT,hotspot,50000,14285,256,32,4,0.500000,1300,2000,0.139407,0.268887,0.560038,0.304008,0.153014,0.546747,4,0.969262,0.056850,24,52,47.5,47.5,1.0,1.0,0.400213,0.40095000000000003,0.423109,0.426535,0.377317,0.376,0.0,0.0,596115.5,597595.6499999999,1.6782736e-06,1.6733845e-06,0.0,0.0,0.135032,0.136605,3.2,3.0,180.0,180.0,0.533581,0.5391699999999999,1489495.2,1489356.0,0.312084,0.31120499999999995,0.39215,0.387065,0.503995,0.507395,0.527181,0.53359,246388.2,246455.0,0.000221,0.000222,0.061322,0.06309999999999999,13.3,13.315000000000001,21.807,21.81,91.5,92.0,120.0,120.0,nan,nan,0.786316,0.786705,0.0,0.0,0.9515310314633,0.9491225,0.0,0.0,30.0,30.0,0.421115,0.42035500000000003,0.445687,0.44286499999999995,0.396544,0.396425,0.171963,0.159025,0.605146,0.592605,1894273.6,1893936.0,0.325065,0.32796000000000003,0.414871,0.410845,0.5274800000000001,0.525725,0.5868329999999999,0.56919,0.065811,0.061135,0.5966667,0.566667,0.9223122230394218,0.9807498398871781,0.001953125,0.001953125
INSERT,random,100000,28571,256,32,5,0.500000,1200,2200,0.145623,0.284780,0.497125,0.257514,0.157395,0.656263,6,0.857538,0.061182,24,52,47.5,47.5,1.0,1.0,0.623922,0.61359,0.665476,0.6516850000000001,0.582367,0.57637,0.0,0.0,1977182.8,1949949.5,5.0637719e-07,5.128515e-07,0.0,0.0,0.289301,0.26497000000000004,0.0,0.0,600.0,600.0,0.939109,0.912295,3169019.2,3163084.0,0.452184,0.45136,0.614993,0.6037349999999999,0.7911549999999999,0.7884599999999999,0.904293,0.87872,35165.3,35124.5,1e-06,1e-06,0.11129800000000001,0.10732,12.878,12.875,20.215,20.205,1.0,1.0,331.8,332.0,nan,nan,0.7834663,0.7823335,0.0,0.0,0.8848225396223868,0.869487,0.0,0.0,30.0,30.0,0.705654,0.71296,0.745075,0.75264,0.666236,0.67188,0.266769,0.258845,0.985733,0.952535,4044872.8,4046496.0,0.532191,0.534215,0.6957679999999999,0.697925,0.88515,0.8972549999999999,0.962535,0.94185,0.105584,0.10921,0.7966666,0.8166665,0.8606668658422187,0.9089782134025548,0.001953125,0.001953125
INSERT,random,1000000,285714,256,32,9,0.500000,1600,2800,0.138796,0.297852,0.549826,0.297337,0.136860,0.316355,5,0.779219,0.082616,12,52,47.5,47.5,1.0,1.0,1.703486,1.735155,1.747139,1.775995,1.659831,1.69432,0.0,0.0,53861765.0,54859910.0,1.8621288e-08,1.8228379999999998e-08,0.0,0.0,0.203436,0.19086999999999998,0.0,0.0,4230.0,4230.0,1.933389,1.955125,31618578.4,31619184.0,1.3665910000000001,1.372255,1.706837,1.7456200000000002,1.844501,1.833415,1.910275,1.918515,205017.0,205066.0,0.000329,0.000329,0.11692,0.11261,16.578,16.58,27.894,27.9,2818.2,2818.0,2818.2,2818.0,nan,nan,0.7821791,0.7821225,0.0,0.0,1.0055724899180032,1.013617,0.0,0.0,30.0,30.0,1.693722,1.718515,1.733841,1.756335,1.653601,1.67886,0.24590599999999999,0.24782,1.9543249999999999,1.9267400000000001,40423712.8,40426484.0,1.432109,1.4325899999999998,1.68326,1.7211400000000001,1.85193,1.85314,1.92917,1.908725,0.107453,0.09712,0.4366667,0.4666665,0.9974955667856258,1.0136494130503806,0.16015625,0.34375
INSERT,random,250000,71428,256,32,7,0.500000,1500,2000,0.128632,0.276871,0.488045,0.264334,0.174757,0.529240,2,0.709761,0.034225,12,52,47.5,47.5,1.0,1.0,1.095203,1.08907,1.151878,1.14934,1.038527,1.0336400000000001,0.0,0.0,8658239.9,8612150.0,1.1568668e-07,1.1611565e-07,0.0,0.0,0.296548,0.30781000000000003,0.0,0.0,1290.0,1290.0,1.439316,1.43451,7905600.8,7905916.0,0.816982,0.7965599999999999,1.106188,1.1031900000000001,1.300202,1.301835,1.402733,1.42147,298199.5,304423.0,1.5e-06,1.5e-06,0.151795,0.14664,14.9,14.91,23.71,23.725,3.4,3.5,960.1,960.0,nan,nan,0.782333,0.78232,0.0,0.0,0.9339114954999334,0.947225,0.0,0.0,30.0,30.0,1.173198,1.1763050000000002,1.233165,1.228445,1.113225,1.120365,0.340947,0.31634,1.549948,1.52525,10105168.8,10104652.0,0.892678,0.8882749999999999,1.178428,1.16905,1.415834,1.4247049999999999,1.519376,1.50313,0.160619,0.15093499999999999,0.7199999,0.733333,0.917904030862931,0.9499189601369357,0.001953125,0.001953125
INSERT,random,500000,142857,256,32,7,0.500000,1500,3400,0.150000,0.250000,0.550000,0.250000,0.150000,0.000000,6,0.800000,0.070000,20,52,47.5,47.5,1.0,1.0,1.422196,1.45472,1.470897,1.498175,1.373491,1.406015,0.0,0.0,22516986.0,23030795.0,4.4632293e-08,4.3421185e-08,30.0,30.0,0.194376,0.17126,0.0,0.0,2460.0,2460.0,1.647213,1.592995,15832497.6,15832172.0,1.121398,1.1359,1.439831,1.477595,1.58769,1.5768499999999999,1.634207,1.59141,31722.3,31720.0,4.9e-05,4.9e-05,0.130445,0.13246,14.927,14.915,24.084,24.085,180.0,180.0,1140.0,1140.0,nan,nan,0.7834054,0.7832954999999999,0.0,0.0,1.002378101980526,1.0198125,0.0,0.0,30.0,30.0,1.418419,1.449385,1.468738,1.49512,1.368098,1.40252,0.31476,0.30163,1.770561,1.7738450000000001,20209845.6,20212328.0,1.152583,1.16925,1.412944,1.442915,1.6026340000000001,1.622865,1.727701,1.7379,0.134774,0.127325,0.49333330000000003,0.48333349999999997,0.9952371695343,1.0095190344267522,0.275390625,0.109375
INSERT,random,50000,14285,256,32,5,0.500000,900,1600,0.143873,0.275017,0.468214,0.252574,0.145391,0.663793,2,0.840693,0.053623,12,52,47.5,47.5,1.0,1.0,0.495025,0.48905,0.529983,0.51717,0.460065,0.460665,0.0,0.0,787424.58,777054.3,1.2736441e-06,1.287347e-06,0.0,0.0,0.259412,0.22909000000000002,0.0,0.0,420.0,420.0,0.776887,0.73566,1590763.2,1595984.0,0.370033,0.36994000000000005,0.48543600000000003,0.48435,0.648802,0.6310549999999999,0.744846,0.716755,339489.4,325299.5,0.00056,0.00056,0.09363099999999999,0.08613,12.708,12.71,20.602,20.615000000000002,240.0,240.0,240.0,240.0,nan,nan,0.7864617,0.7884455,0.0,0.0,0.9105021789619983,0.9263985,0.0,0.0,30.0,30.0,0.544503,0.5301750000000001,0.579066,0.557445,0.509938,0.501325,0.248233,0.20256000000000002,0.786028,0.744345,2022687.2,2022084.0,0.421412,0.41951,0.5247459999999999,0.518285,0.717279,0.6782900000000001,0.77298,0.721435,0.092573,0.084085,0.7133333000000001,0.733333,0.8819711762177297,0.9390331817062668,0.001953125,0.001953125
INSERT,sequential,100000,28571,512,32,5,0.500000,1000,1800,0.356464,0.349168,0.419271,0.254223,0.220676,0.183146,6,0.891534,0.042139,8,52,47.5,47.5,1.0,1.0,0.214089,0.21407500000000002,0.224712,0.22494,0.203463,0.203645,0.0,0.0,678487.66,678451.2,1.4746604e-06,1.473956e-06,0.0,0.0,0.06316,0.060344999999999996,0.0,0.0,840.0,840.0,0.275889,0.27390499999999995,3169200.0,3169184.0,0.178262,0.17852,0.209629,0.210275,0.261775,0.26609499999999997,0.272789,0.26976,1654080.0,1654080.0,0.000525,0.000525,0.028453,0.02859,22.987000000000002,22.98,40.223,40.23,450.0,450.0,450.0,450.0,nan,nan,0.770025,0.7698725,0.0,0.0,1.0482267224294346,1.055293,0.0,0.0,30.0,30.0,0.204353,0.20458500000000002,0.215204,0.21492499999999998,0.193501,0.19409500000000002,0.072179,0.071125,0.277091,0.276925,4115716.8,4116504.0,0.165445,0.165805,0.199931,0.20049499999999998,0.25419,0.25517500000000004,0.27211,0.272095,0.029065,0.02897,0.3166667,0.31666649999999996,1.028995139797817,1.0674583050610522,0.001953125,0.001953125
INSERT,sequential,1000000,285714,512,32,8,0.500000,2800,4000,0.327194,0.247186,0.396117,0.246249,0.224037,0.547860,4,0.936354,0.054616,10,52,47.5,47.5,1.0,1.0,0.396305,0.39733,0.419242,0.41873499999999997,0.373371,0.375275,0.0,0.0,12564962.0,12597445.0,7.9602923e-08,7.938128499999999e-08,0.0,0.0,0.076462,0.06964000000000001,0.0,0.0,2760.0,2760.0,0.497011,0.48092999999999997,31705133.6,31705160.0,0.2552,0.25392,0.412576,0.41229000000000005,0.463733,0.462985,0.48903599999999997,0.478745,18079680.0,18079680.0,0.000249,0.000249,0.061431,0.061895,25.776,25.775,44.573,44.57,2130.0,2130.0,2130.0,2130.0,nan,nan,0.7706552,0.770626,0.0,0.0,1.2961491197544772,1.316337,0.0,0.0,30.0,30.0,0.305819,0.305705,0.321631,0.3207,0.290003,0.29068499999999997,0.05912,0.053765,0.378039,0.368465,41140492.0,41141916.0,0.20497100000000001,0.20148,0.31366700000000003,0.31194,0.35726199999999997,0.358875,0.372785,0.3658,0.042353,0.04299,0.0199999,0.0166665,1.280984715097665,1.3113135244112895,0.001953125,0.001953125
INSERT,sequential,250000,71428,1024,32,4,0.500000,2100,2800,0.266942,0.334946,0.387724,0.230017,0.264056,0.481936,2,0.883068,0.083561,16,52,47.5,47.5,1.0,1.0,0.296698,0.29653,0.322237,0.322735,0.27116,0.27146000000000003,0.0,0.0,2320162.5,2318855.0,4.313803e-07,4.312616e-07,0.0,0.0,0.157401,0.156335,0.0,0.0,990.0,990.0,0.430166,0.428755,7819936.8,7819940.0,0.214316,0.213505,0.268353,0.27076500000000003,0.410994,0.40949,0.425752,0.42612,4896480.0,4896480.0,0.00035,0.00035,0.068402,0.068495,38.125,38.12,70.888,70.9,750.0,750.0,750.0,750.0,nan,nan,0.760374,0.7603044999999999,0.0,0.0,1.149438451462664,1.1200145,0.0,0.0,30.0,30.0,0.258241,0.26044500000000004,0.283434,0.283285,0.233044,0.23389500000000002,0.169499,0.15148,0.424236,0.398185,10284336.8,10285268.0,0.17609,0.17618499999999998,0.239468,0.241,0.364909,0.362225,0.408969,0.387555,0.067481,0.064355,0.1299998,0.133333,1.1242588025085154,1.1746181004168128,0.001953125,0.001953125
INSERT,sequential,500000,142857,1024,32,6,0.500000,1900,2800,0.300000,0.300000,0.450000,0.250000,0.250000,0.450000,4,0.750000,0.070000,12,52,47.5,47.5,1.0,1.0,0.356511,0.356955,0.381278,0.38158000000000003,0.331746,0.33132,0.0,0.0,5576305.4,5583259.5,1.794201e-07,1.7911505000000002e-07,0.0,0.0,0.081812,0.071595,0.0,0.0,2130.0,2130.0,0.46198300000000003,0.447,15641293.6,15641324.0,0.239474,0.238265,0.37522500000000003,0.372915,0.44160699999999997,0.435995,0.45704,0.44377500000000003,8790240.0,8790240.0,0.000357,0.000357,0.066333,0.06616,39.684,39.69,72.693,72.7,1530.0,1530.0,1530.0,1530.0,nan,nan,0.7604436,0.7603595,0.0,0.0,1.2371504168786776,1.249886,0.0,0.0,30.0,30.0,0.28818699999999997,0.28622,0.307467,0.30586,0.268904,0.26715,0.073741,0.066635,0.37821699999999997,0.37063999999999997,20568648.8,20570960.0,0.190799,0.192055,0.29764,0.29691999999999996,0.352004,0.350055,0.371381,0.36583,0.051644,0.049795000000000006,0.0566667,0.066667,1.2233900559131405,1.2509107778442146,0.001953125,0.001953125
INSERT,sequential,50000,14285,512,20,3,0.500000,1100,1200,0.333473,0.254385,0.374128,0.295578,0.249266,0.103974,6,0.968238,0.080881,16,52,47.5,47.5,1.0,1.0,0.21920800000000001,0.21949000000000002,0.229492,0.230625,0.208924,0.2091,0.0,0.0,344728.42,345167.5,2.904022e-06,2.897175e-06,0.0,0.0,0.067002,0.061465000000000006,0.0,0.0,360.0,360.0,0.285805,0.28664999999999996,1572611.2,1572612.0,0.183782,0.184035,0.215176,0.21749000000000002,0.266627,0.26902499999999996,0.282181,0.28464500000000004,755040.0,755040.0,0.00077,0.00077,0.027546,0.028,32.231,32.224999999999994,69.0,69.0,330.0,330.0,330.0,330.0,nan,nan,0.7638942,0.76434,0.0,0.0,1.048185541730037,1.061208,0.0,0.0,30.0,30.0,0.209306,0.210395,0.221437,0.221785,0.197179,0.197415,0.080322,0.063905,0.292351,0.275145,2058680.8,2057508.0,0.170643,0.17031,0.202822,0.20254,0.256606,0.25626499999999997,0.283144,0.271565,0.032485,0.030785,0.34,0.35,1.0107388213560435,1.0856322621040304,0.009765625,0.021484375
INSERT,zipfian,100000,28571,256,16,8,0.500000,740,2221,0.350000,0.300000,0.350000,0.320000,0.200000,0.600000,3,0.850000,0.050000,3,52,47.5,47.5,1.0,1.0,0.450503,0.450055,0.472791,0.46785,0.428216,0.42657,0.0,0.0,1243016.7,1241339.0,8.0608862e-07,8.0558805e-07,0.0,0.0,0.168447,0.13133,1.5,1.5,420.1,420.0,0.624123,0.5723750000000001,2759187.2,2758968.0,0.36414599999999997,0.37151999999999996,0.439987,0.44147000000000003,0.555301,0.54331,0.608432,0.56111,401894.6,401948.5,0.0001763,0.000176,0.059694,0.054709999999999995,14.431000000000001,14.415,33.282,33.275000000000006,149.5,149.5,149.5,149.5,nan,nan,0.7742863,0.7739910000000001,0.0,0.0,1.2442091841073555,1.235212,0.0,0.0,30.0,30.0,0.36199,0.35938499999999995,0.380176,0.378375,0.343801,0.34266,0.137578,0.139065,0.507208,0.50135,3563527.2,3563620.0,0.292466,0.294265,0.353281,0.35403,0.442061,0.44086000000000003,0.49086,0.48951999999999996,0.048712,0.048165,0.060000000000000005,0.066667,1.2207378298951128,1.2676805383195981,0.001953125,0.001953125
INSERT,zipfian,1000000,285714,256,24,10,0.500000,1400,4000,0.319452,0.250128,0.331464,0.306367,0.190186,0.600807,6,0.762856,0.086887,4,52,47.5,47.5,1.0,1.0,1.205664,1.206015,1.247824,1.245935,1.163502,1.16609,0.0,0.0,33148053.0,33153275.0,3.0198224e-08,3.016301e-08,0.0,0.0,0.18239,0.192595,37.1,35.5,2009.8,2010.0,1.412144,1.436435,27493736.0,27490664.0,0.925706,0.91239,1.21878,1.218565,1.356693,1.358,1.4011689999999999,1.4115250000000001,5281035.3,5275648.0,8.85e-05,8.8e-05,0.112923,0.113425,13.726,13.725000000000001,31.058,31.07,720.0,720.0,720.0,720.0,nan,nan,0.7820068,0.781911,0.0,0.0,1.3481424295791136,1.3605085,0.0,0.0,30.0,30.0,0.894518,0.8903300000000001,0.923501,0.91352,0.865531,0.867145,0.161353,0.13017499999999999,1.075337,1.0640450000000001,35157931.2,35158416.0,0.720391,0.713695,0.896548,0.9018200000000001,1.001316,0.99456,1.057901,1.0408650000000002,0.077633,0.06912,0.0,0.0,1.3337994114586014,1.3624854476996258,0.001953125,0.001953125
INSERT,zipfian,250000,71428,256,20,9,0.500000,1300,2400,0.409595,0.244884,0.293995,0.364463,0.208995,0.566597,2,0.946296,0.034843,2,52,47.5,47.5,1.0,1.0,0.622986,0.609175,0.65457,0.63288,0.5914,0.584155,0.0,0.0,4301536.1,4207266.0,2.3324215e-07,2.3768464999999997e-07,0.0,0.0,0.211417,0.18385,10.6,9.0,600.0,600.0,0.8510800000000001,0.806475,6904757.6,6905236.0,0.488869,0.49106,0.6114040000000001,0.6075200000000001,0.740706,0.704005,0.8228219999999999,0.7765150000000001,1366303.3,1365903.5,0.000159,0.0001585,0.084596,0.07411999999999999,13.576,13.58,29.845,29.85,330.0,330.0,330.0,330.0,nan,nan,0.7797921999999999,0.7797324999999999,0.0,0.0,1.277476304053402,1.2696304999999999,0.0,0.0,30.0,30.0,0.487808,0.477905,0.514967,0.49836,0.46064499999999997,0.451505,0.17618299999999998,0.12889499999999998,0.684082,0.6128899999999999,8854616.0,8854944.0,0.374134,0.37570000000000003,0.48167899999999997,0.47478,0.585944,0.55559,0.657861,0.6071150000000001,0.072747,0.05827,0.0433334,0.05,1.2507720088329282,1.304180599273876,0.001953125,0.001953125
INSERT,zipfian,500000,142857,256,16,10,0.500000,1200,3600,0.350000,0.300000,0.350000,0.320000,0.200000,0.600000,3,0.850000,0.050000,3,52,47.5,47.5,1.0,1.0,0.951666,0.944805,0.996237,0.99187,0.907099,0.899255,0.0,0.0,13004694.0,12909680.0,7.6949938e-08,7.74613e-08,0.0,0.0,0.210675,0.186405,7.3,8.5,1259.0,1259.0,1.208337,1.198775,13665190.4,13666036.0,0.722586,0.7317450000000001,0.972877,0.96706,1.105112,1.100505,1.183551,1.18093,2136461.9,2136747.0,9.97e-05,0.0001,0.119371,0.114715,14.987,14.98,31.38,31.384999999999998,420.0,420.0,420.0,420.0,nan,nan,0.7745796,0.774482,0.0,0.0,1.3566042677614178,1.3643085,0.0,0.0,30.0,30.0,0.701688,0.704585,0.733834,0.731215,0.669542,0.67138,0.157593,0.17978,0.889359,0.90646,17642075.2,17643816.0,0.533161,0.54111,0.715247,0.714785,0.818224,0.79628,0.87284,0.877685,0.086095,0.08731,0.013333300000000001,0.0,1.334117812948917,1.3790907225739186,0.001953125,0.001953125
INSERT,zipfian,50000,14285,256,24,6,0.500000,700,1600,0.399697,0.290827,0.331190,0.291272,0.214448,0.552983,5,0.854589,0.063454,4,52,47.5,47.5,1.0,1.0,0.35012899999999997,0.345535,0.370286,0.36651,0.329971,0.32699,0.0,0.0,489861.68,482978.25,2.0438481e-06,2.0704925000000002e-06,0.0,0.0,0.130041,0.115045,0.4,0.0,240.0,240.0,0.47787999999999997,0.461065,1399088.0,1399104.0,0.269788,0.27049999999999996,0.339966,0.34458,0.441563,0.441695,0.470007,0.456575,171557.7,171524.0,0.000211,0.00021,0.053988,0.053355,12.297,12.3,27.221,27.22,90.0,90.0,90.0,90.0,nan,nan,0.7812284,0.781545,0.0,0.0,1.1123360305513308,1.1116890000000001,0.0,0.0,30.0,30.0,0.314863,0.31445,0.332989,0.33411,0.296738,0.29479,0.134911,0.13537,0.458303,0.445685,1790885.6,1791048.0,0.24565,0.24451499999999998,0.305757,0.30367,0.390889,0.385345,0.440668,0.436465,0.048548,0.048600000000000004,0.2733331,0.3,1.09043157546768,1.1342404856349815,0.001953125,0.001953125
STATIC,adversarial,100000,28571,16384,32,1,0.500000,647,1048,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,20,52,47.5,47.5,1.0,1.0,0.009975,0.010225,0.011069,0.011460000000000001,0.008879,0.008934999999999998,0.0,0.0,23971.514,24575.255,4.2179207000000003e-05,4.0696154999999995e-05,0.0,0.0,0.007647,0.009355,0.0,0.0,0.0,0.0,0.017819,0.017675,2403216.0,2403216.0,0.007185,0.007115,0.009208000000000001,0.008629999999999999,0.014265,0.01407,0.016855,0.01681,0.0,0.0,0.0,0.0,0.002933,0.0030949999999999997,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.7512492,0.7515235,0.0,0.0,0.2828886406304558,0.27696350000000003,0.0,0.0,30.0,30.0,0.036606,0.0345,0.040010000000000004,0.037745,0.0332,0.030985,0.019698,0.019549999999999998,0.056177,0.05241,3198965.6,3197792.0,0.026161,0.024300000000000002,0.034933,0.031035,0.050154,0.04745,0.054633,0.05151,0.009121,0.00895,1.0,1.0,0.24775873440084523,0.3180185468600664,0.001953125,0.001953125
STATIC,adversarial,1000000,285714,16384,32,2,0.500000,1292,2092,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,20,52,47.5,47.5,1.0,1.0,0.019635,0.02016,0.021241,0.021615,0.018029,0.018619999999999998,0.0,0.0,471647.16,484306.7,2.1298969e-06,2.0648095000000003e-06,0.0,0.0,0.008446,0.008719999999999999,0.0,0.0,0.0,0.0,0.02817,0.027505,24020864.0,24020864.0,0.014533,0.01493,0.01941,0.020135,0.026761,0.02642,0.027853,0.027290000000000002,0.0,0.0,0.0,0.0,0.0043,0.0043549999999999995,2.7,3.0,2.7,3.0,0.0,0.0,0.0,0.0,nan,nan,0.7507604,0.750751,0.0,0.0,0.3730651306582453,0.36830450000000003,0.0,0.0,30.0,30.0,0.055445,0.050695000000000004,0.058981,0.054305,0.051911,0.047085,0.014629,0.01441,0.071224,0.06644,31995390.4,31995792.0,0.041984,0.038375,0.055966,0.050945000000000004,0.068671,0.065115,0.070594,0.066085,0.009465,0.00913,1.0,1.0,0.3044561547790272,0.4416741065374634,0.001953125,0.001953125
STATIC,adversarial,250000,71428,16384,32,1,0.500000,852,1380,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,20,52,47.5,47.5,1.0,1.0,0.010637,0.010935,0.011661,0.01217,0.009608,0.009635000000000001,0.0,0.0,63872.879,65674.6,1.5897449e-05,1.5230175e-05,0.0,0.0,0.005108,0.00475,0.0,0.0,0.0,0.0,0.01614,0.016495000000000003,6006024.0,6006024.0,0.007232,0.00714,0.01052,0.010885,0.014179,0.014669999999999999,0.015626,0.015885,0.0,0.0,0.0,0.0,0.002752,0.002965,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.7509349,0.751075,0.0,0.0,0.25655129748101657,0.2518515,0.0,0.0,30.0,30.0,0.041766,0.04082,0.045521,0.044295,0.038011,0.036445000000000005,0.018103,0.010575000000000001,0.060788,0.058255,7998068.8,7996572.0,0.028275,0.030440000000000002,0.042137,0.042425000000000004,0.05577,0.05357,0.06024,0.056895,0.010059,0.009335,1.0,1.0,0.23097275257816816,0.28212984238386496,0.001953125,0.001953125
STATIC,adversarial,500000,142857,16384,32,1,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,20,52,47.5,47.5,1.0,1.0,0.014415,0.014265,0.015748,0.01562,0.013078,0.013139999999999999,0.0,0.0,173116.6,171365.7,5.7887991e-06,5.835802e-06,0.0,0.0,0.007171,0.006845,0.0,0.0,0.0,0.0,0.021561,0.021075,12010936.0,12010936.0,0.010402,0.01037,0.013947000000000001,0.0138,0.019847,0.020285,0.021117,0.02084,0.0,0.0,0.0,0.0,0.003574,0.00365,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,nan,nan,0.7508708,0.7509064999999999,0.0,0.0,0.3306368008940905,0.33173549999999996,0.0,0.0,30.0,30.0,0.045574,0.04163,0.049435,0.045590000000000006,0.041714,0.038025,0.020649,0.019505,0.066117,0.063265,15996012.0,15995252.0,0.032793,0.029355,0.044041,0.039825,0.0605,0.057335,0.064689,0.06118,0.01034,0.010045,1.0,1.0,0.2824265995565305,0.37884700223165046,0.001953125,0.001953125
STATIC,adversarial,50000,14285,16384,32,1,0.500000,526,852,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,20,52,47.5,47.5,1.0,1.0,0.009098,0.00836,0.00986,0.00902,0.008334,0.0076500000000000005,0.0,0.0,10937.845299999999,10048.178,9.4155373e-05,9.9525675e-05,0.0,0.0,0.006148,0.0058,0.0,0.0,0.0,0.0,0.015563,0.01587,1202280.0,1202280.0,0.007531,0.00711,0.008764000000000001,0.00749,0.012631,0.01193,0.014911,0.015195,0.0,0.0,0.0,0.0,0.002047,0.001895,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.751437,0.7516095,0.0,0.0,0.31153913033652064,0.30596999999999996,0.0,0.0,30.0,30.0,0.030876,0.028085,0.033128,0.030025,0.028624,0.025759999999999998,0.017589,0.015965,0.049162,0.04604,1599977.6,1599608.0,0.02546,0.02418,0.02965,0.02673,0.040943,0.03839,0.04724,0.04289,0.006032,0.0049,1.0,1.0,0.2649137732263848,0.35816448744665647,0.001953125,0.001953125
STATIC,hotspot,100000,28571,256,32,5,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,52,47.5,47.5,1.0,1.0,0.310721,0.309465,0.323858,0.32475,0.297587,0.295225,0.0,0.0,786429.38,783257.05,1.2724959e-06,1.2767220000000002e-06,0.0,0.0,0.081756,0.071995,0.0,0.0,0.0,0.0,0.391735,0.38153000000000004,2530968.0,2530964.0,0.253562,0.254155,0.306097,0.30462,0.371824,0.368645,0.38785200000000003,0.378825,0.0,0.0,0.0,0.0,0.035181,0.03393,13.34,13.14,18.8,18.5,0.0,0.0,0.0,0.0,nan,nan,0.7911846,0.7914675,0.0,0.0,0.8541257095890129,0.846447,0.0,0.0,30.0,30.0,0.363851,0.36395999999999995,0.38048,0.379385,0.347222,0.347755,0.093871,0.101045,0.462852,0.46548500000000004,3198965.6,3197792.0,0.290792,0.29329,0.363481,0.359795,0.43663,0.43896999999999997,0.457351,0.459545,0.044538,0.044995,0.9066665,0.9166665,0.8405845071725819,0.8676669120054439,0.001953125,0.001953125
