run,discarded,section,pattern,n,nops,param_set,label,segment_size,shortcuts_per_junction,max_skip_level,level_probability,local_interval,sub_interval,t_j,soft_pct,hard_pct,flagged_ratio_limit,min_seg_len_pct,max_suboptimal_segments,min_suboptimal_events_before_global,emergency_hard_segment_ratio,stop_crash_local_sub,block_size,jli_avg_us,jli_min_us,jli_max_us,jli_p50_us,jli_p95_us,jli_p99_us,jli_stddev_us,jli_jitter_us,jli_ci_lo_us,jli_ci_hi_us,sl_avg_us,sl_min_us,sl_max_us,sl_p50_us,sl_p95_us,sl_p99_us,sl_stddev_us,sl_jitter_us,sl_ci_lo_us,sl_ci_hi_us,ratio,win_rate,jli_mem_bytes,sl_mem_bytes,jli_steps_avg,jli_steps_p99,jli_dissolve_rate,jli_rebuild_rate,jli_local_scan,jli_sub_scan,jli_local_rebuild,jli_sub_rebuild,jli_global_rebuild,jli_rebuild_node_touches,jli_effective_cost,jli_efficiency,mem_ratio,repetition,seed,base_seed,repetitions_count,eval_id
5,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.86647,0.63268,1.08486,0.87038,0.92738,1.04137,0.07089,0.17098,0.84001,0.89294,0.58518,0.41703,0.67297,0.58694,0.63336,0.66194,0.04034,0.07500,0.57011,0.60024,1.482921,0.000000,3590144,4692280,19.82,32.47,0.000000,0.000000,0,0,0,0,0,0,3.110762e+06,3.214646e-07,0.765117,0,47,47,30,1
5,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.139407,0.268887,0.560038,0.304008,0.153014,0.546747,4,0.969262,0.056850,24,0.41242,0.38440,0.45669,0.41088,0.44125,0.45360,0.01984,0.04273,0.39822,0.42661,0.27909,0.26268,0.32940,0.27254,0.31070,0.32566,0.01965,0.05312,0.26504,0.29315,1.507578,0.000000,3590448,4693312,19.90,32.70,0.000000,0.000000,0,0,0,0,0,0,1.480763e+06,6.753276e-07,0.765014,0,47,47,10,1
6,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.61617,0.57779,0.67122,0.61571,0.64810,0.66705,0.01932,0.05134,0.60896,0.62339,0.43078,0.40847,0.45742,0.42701,0.45155,0.45702,0.01351,0.03000,0.42574,0.43583,1.441915,0.000000,3588056,5877088,19.84,32.47,0.000000,0.000000,0,0,0,0,0,0,2.210858e+06,4.523131e-07,0.610516,0,48,48,30,1
6,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.85555,0.63557,0.93662,0.86940,0.91925,0.93356,0.06341,0.06416,0.83188,0.87923,0.57240,0.41743,0.60214,0.57475,0.59986,0.60185,0.03340,0.02710,0.55993,0.58487,1.512644,0.000000,3588056,4702952,19.84,32.47,0.000000,0.000000,0,0,0,0,0,0,3.069768e+06,3.257575e-07,0.762937,0,48,48,30,1
7,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.62283,0.58825,0.67463,0.62176,0.66454,0.67294,0.02191,0.05118,0.61465,0.63101,0.43563,0.41349,0.45899,0.43243,0.45374,0.45760,0.01158,0.02517,0.43130,0.43995,1.437828,0.000000,3588672,5876048,19.89,32.67,0.000000,0.000000,0,0,0,0,0,0,2.235148e+06,4.473978e-07,0.610729,0,49,49,30,1
7,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.85808,0.63605,0.92547,0.86574,0.91916,0.92422,0.05826,0.05848,0.83633,0.87983,0.56932,0.40852,0.62559,0.57027,0.61825,0.62487,0.03676,0.05459,0.55560,0.58305,1.518122,0.000000,3588672,4701704,19.89,32.67,0.000000,0.000000,0,0,0,0,0,0,3.079381e+06,3.247406e-07,0.763271,0,49,49,30,1
8,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.61493,0.57924,0.68175,0.61051,0.65311,0.67481,0.02287,0.06430,0.60639,0.62347,0.43717,0.41191,0.48064,0.43434,0.46749,0.47725,0.01583,0.04291,0.43126,0.44308,1.405586,0.000000,3590080,5879184,19.94,32.53,0.000000,0.000000,0,0,0,0,0,0,2.207640e+06,4.529724e-07,0.610643,0,50,50,30,1
8,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.84071,0.64137,0.90170,0.84972,0.89316,0.89998,0.05410,0.05026,0.82051,0.86091,0.56411,0.44226,0.63267,0.56378,0.59714,0.62271,0.03115,0.05893,0.55248,0.57574,1.507172,0.000000,3590080,4704392,19.94,32.53,0.000000,0.000000,0,0,0,0,0,0,3.018220e+06,3.313211e-07,0.763134,0,50,50,30,1
9,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.64349,0.60488,0.70696,0.63519,0.70447,0.70656,0.02960,0.07137,0.63244,0.65454,0.45341,0.41977,0.51585,0.44628,0.50798,0.51570,0.02660,0.06942,0.44348,0.46334,1.423303,0.000000,3590696,5872648,19.87,32.63,0.000000,0.000000,0,0,0,0,0,0,2.310585e+06,4.327908e-07,0.611427,0,51,51,30,1
9,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.82421,0.61649,0.93096,0.82269,0.90679,0.92480,0.06025,0.10212,0.80171,0.84670,0.54432,0.42020,0.60779,0.54043,0.58481,0.60165,0.03162,0.06122,0.53251,0.55613,1.522296,0.000000,3590696,4697632,19.87,32.63,0.000000,0.000000,0,0,0,0,0,0,2.959481e+06,3.378971e-07,0.764363,0,51,51,30,1
1,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.13646,0.99807,1.48675,1.12312,1.38148,1.47800,0.11445,0.35488,1.09373,1.17920,0.80258,0.70602,1.03247,0.78543,1.00250,1.02411,0.07905,0.23868,0.77306,0.83209,1.429938,0.000000,3666824,6014368,18.86,32.23,0.000000,0.000000,0,0,0,0,0,0,4.167212e+06,2.399686e-07,0.609677,0,43,43,30,1
1,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.26510,1.03553,1.53561,1.24042,1.39557,1.49529,0.10895,0.25487,1.22442,1.30578,0.85434,0.72759,0.95695,0.85986,0.95211,0.95683,0.06586,0.09697,0.82975,0.87893,1.442578,0.000000,3666824,4813984,18.86,32.23,0.000000,0.000000,0,0,0,0,0,0,4.638908e+06,2.155680e-07,0.761703,0,43,43,30,1
1,False,INSERT,random,50000,2000000,0,256-32-5-0.50,256,32,5,0.500000,2500000,2600000,0.143873,0.275017,0.468214,0.252574,0.145391,0.663793,2,0.840693,0.053623,12,0.87381,0.69793,1.04058,0.89069,1.02671,1.03780,0.11377,0.14711,0.79243,0.95519,0.54379,0.36826,0.60602,0.54822,0.60389,0.60560,0.06893,0.05738,0.49448,0.59310,1.624711,0.000000,3666872,4793136,19.33,33.00,0.000000,0.000000,0,0,0,0,0,0,3.204140e+06,3.120962e-07,0.765026,0,43,43,10,1
10,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,0.95519,0.85270,1.22844,0.94107,1.07807,1.18881,0.07231,0.24774,0.92819,0.98219,0.70041,0.67136,0.81706,0.68922,0.76499,0.80421,0.03372,0.11499,0.68782,0.71300,1.365409,0.000000,3666568,6002512,18.75,32.00,0.000000,0.000000,0,0,0,0,0,0,3.502270e+06,2.855291e-07,0.610839,0,52,52,30,1
10,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.28832,1.02196,1.45093,1.29244,1.39787,1.43736,0.08661,0.14492,1.25598,1.32065,0.85814,0.76951,0.96582,0.85006,0.94436,0.96186,0.04600,0.11181,0.84097,0.87532,1.520413,0.000000,3666568,4802208,18.75,32.00,0.000000,0.000000,0,0,0,0,0,0,4.723707e+06,2.116982e-07,0.763517,0,52,52,30,1
2,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.06506,0.99851,1.25683,1.06198,1.14443,1.22621,0.05276,0.16423,1.04536,1.08476,0.75929,0.70458,1.05176,0.74955,0.78459,0.97556,0.05815,0.22601,0.73758,0.78101,1.416818,0.000000,3666744,6006696,18.86,32.27,0.000000,0.000000,0,0,0,0,0,0,3.905300e+06,2.560623e-07,0.610443,0,44,44,30,1
2,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.39501,0.95946,1.60785,1.40340,1.57879,1.60559,0.12367,0.20219,1.34884,1.44118,0.92778,0.69403,1.08398,0.92717,1.05479,1.07562,0.07180,0.14845,0.90097,0.95459,1.513647,0.000000,3666744,4806336,18.86,32.27,0.000000,0.000000,0,0,0,0,0,0,5.115148e+06,1.954978e-07,0.762898,0,44,44,30,1
2,False,INSERT,random,50000,2000000,0,256-32-5-0.50,256,32,5,0.500000,2500000,2600000,0.143873,0.275017,0.468214,0.252574,0.145391,0.663793,2,0.840693,0.053623,12,1.11434,0.80955,1.58502,1.14612,1.47761,1.56354,0.25058,0.41742,0.93510,1.29358,0.70455,0.51635,0.96468,0.71337,0.91605,0.95496,0.14439,0.24159,0.60127,0.80784,1.606631,0.000000,3667112,4803512,19.36,33.00,0.000000,0.000000,0,0,0,0,0,0,4.086410e+06,2.447136e-07,0.763423,0,44,44,10,1
3,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.08916,1.01514,1.49378,1.06654,1.21578,1.42860,0.09107,0.36206,1.05515,1.12316,0.77041,0.73181,0.86092,0.76367,0.82317,0.85150,0.02823,0.08783,0.75987,0.78095,1.396595,0.000000,3666808,6003464,18.87,32.27,0.000000,0.000000,0,0,0,0,0,0,3.993731e+06,2.503924e-07,0.610782,0,45,45,30,1
3,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.41835,1.13913,1.67645,1.40452,1.65286,1.67407,0.12728,0.26955,1.37083,1.46587,0.93439,0.81400,1.04539,0.93251,1.02036,1.04328,0.05519,0.11077,0.91379,0.95500,1.506165,0.000000,3666808,4803080,18.87,32.27,0.000000,0.000000,0,0,0,0,0,0,5.200826e+06,1.922772e-07,0.763428,0,45,45,30,1
3,False,INSERT,random,50000,2000000,0,256-32-5-0.50,256,32,5,0.500000,2500000,2600000,0.143873,0.275017,0.468214,0.252574,0.145391,0.663793,2,0.840693,0.053623,12,0.85359,0.74668,1.06517,0.81977,1.02389,1.05692,0.10022,0.23715,0.78190,0.92527,0.55205,0.44726,0.71446,0.53383,0.69655,0.71088,0.08109,0.17705,0.49404,0.61005,1.535635,0.000000,3667032,4798168,19.53,33.40,0.000000,0.000000,0,0,0,0,0,0,3.130128e+06,3.194758e-07,0.764257,0,45,45,10,1
4,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.08990,1.00336,1.34174,1.05689,1.29731,1.33709,0.08582,0.28019,1.05786,1.12194,0.76272,0.71461,0.87738,0.75354,0.84241,0.87168,0.03780,0.11814,0.74861,0.77683,1.402569,0.000000,3666696,5995856,18.90,32.30,0.000000,0.000000,0,0,0,0,0,0,3.996329e+06,2.502296e-07,0.611538,0,46,46,30,1
4,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.42507,1.23116,1.62346,1.42053,1.60405,1.62229,0.10483,0.20176,1.38594,1.46421,0.94119,0.82397,1.12495,0.93102,1.08895,1.11671,0.07330,0.18569,0.91383,0.96856,1.525787,0.000000,3666696,4795504,18.90,32.30,0.000000,0.000000,0,0,0,0,0,0,5.225315e+06,1.913760e-07,0.764611,0,46,46,30,1
4,False,INSERT,random,50000,2000000,0,256-32-5-0.50,256,32,5,0.500000,2500000,2600000,0.143873,0.275017,0.468214,0.252574,0.145391,0.663793,2,0.840693,0.053623,12,0.85060,0.69423,1.07583,0.80654,1.06523,1.07371,0.13225,0.26717,0.75600,0.94520,0.56520,0.46864,0.87482,0.52363,0.76492,0.85284,0.11852,0.32921,0.48042,0.64997,1.540291,0.000000,3666968,4798848,19.56,33.50,0.000000,0.000000,0,0,0,0,0,0,3.119105e+06,3.206048e-07,0.764135,0,46,46,10,1
5,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.08714,1.00375,1.26178,1.07209,1.22148,1.26021,0.05870,0.18812,1.06522,1.10906,0.76446,0.71873,0.82398,0.76007,0.81525,0.82198,0.03063,0.06190,0.75302,0.77589,1.410513,0.000000,3666632,5993648,18.87,32.27,0.000000,0.000000,0,0,0,0,0,0,3.986143e+06,2.508691e-07,0.611753,0,47,47,30,1
5,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.35964,1.24133,1.49927,1.36085,1.47155,1.49812,0.06352,0.13727,1.33592,1.38335,0.91230,0.80772,1.02443,0.90507,0.99144,1.02099,0.04612,0.11592,0.89508,0.92953,1.503576,0.000000,3666632,4793328,18.87,32.27,0.000000,0.000000,0,0,0,0,0,0,4.985293e+06,2.005900e-07,0.764945,0,47,47,30,1
5,False,INSERT,random,50000,2000000,0,256-32-5-0.50,256,32,5,0.500000,2500000,2600000,0.143873,0.275017,0.468214,0.252574,0.145391,0.663793,2,0.840693,0.053623,12,0.79838,0.72106,0.91031,0.77670,0.90885,0.91002,0.07025,0.13331,0.74813,0.84863,0.55158,0.47515,0.61865,0.55698,0.60969,0.61686,0.04477,0.05988,0.51956,0.58360,1.394500,0.000000,3667144,4795096,19.37,33.20,0.000000,0.000000,0,0,0,0,0,0,2.927782e+06,3.415554e-07,0.764770,0,47,47,10,1
6,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.05686,0.97554,1.15541,1.06025,1.10230,1.14067,0.03704,0.08042,1.04303,1.07069,0.74936,0.71777,0.79053,0.75045,0.77903,0.78862,0.01910,0.03817,0.74223,0.75649,1.412815,0.000000,3666632,6007816,18.86,32.23,0.000000,0.000000,0,0,0,0,0,0,3.875110e+06,2.580572e-07,0.610310,0,48,48,30,1
6,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.38874,1.06013,1.49297,1.40577,1.48536,1.49154,0.08707,0.08577,1.35623,1.42125,0.90398,0.80011,1.02712,0.91214,0.97845,1.01385,0.05308,0.10171,0.88416,0.92380,1.541169,0.000000,3666632,4807496,18.86,32.23,0.000000,0.000000,0,0,0,0,0,0,5.091992e+06,1.963868e-07,0.762691,0,48,48,30,1
7,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.08249,0.98209,1.23597,1.07520,1.18016,1.22521,0.05748,0.15001,1.06103,1.10395,0.77361,0.73285,0.83969,0.77001,0.81210,0.83199,0.02467,0.06198,0.76440,0.78282,1.396345,0.000000,3666552,6006232,18.82,32.17,0.000000,0.000000,0,0,0,0,0,0,3.969019e+06,2.519514e-07,0.610458,0,49,49,30,1
7,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.37667,1.20208,1.51609,1.39542,1.45905,1.50248,0.06694,0.10706,1.35167,1.40166,0.91506,0.81595,1.00050,0.91318,0.97921,0.99464,0.04177,0.08146,0.89947,0.93065,1.528084,0.000000,3666552,4805936,18.82,32.17,0.000000,0.000000,0,0,0,0,0,0,5.047621e+06,1.981131e-07,0.762922,0,49,49,30,1
8,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,0.99395,0.92581,1.10761,0.99051,1.06291,1.09745,0.04672,0.10695,0.97651,1.01140,0.72595,0.66401,0.83848,0.72207,0.77138,0.82040,0.03489,0.09833,0.71292,0.73897,1.371757,0.000000,3666296,6006336,18.81,32.13,0.000000,0.000000,0,0,0,0,0,0,3.644127e+06,2.744141e-07,0.610405,0,50,50,30,1
8,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.32330,1.03945,1.51183,1.39534,1.49451,1.51020,0.14911,0.11487,1.26763,1.37898,0.87266,0.67623,0.99792,0.91175,0.97793,0.99272,0.09265,0.08097,0.83806,0.90725,1.530389,0.000000,3666296,4806144,18.81,32.13,0.000000,0.000000,0,0,0,0,0,0,4.851622e+06,2.061166e-07,0.762835,0,50,50,30,1
9,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,0.95374,0.90112,1.01456,0.94805,1.00960,1.01316,0.03275,0.06511,0.94151,0.96597,0.69051,0.64836,0.72853,0.68798,0.72582,0.72830,0.02096,0.04032,0.68268,0.69834,1.378019,0.000000,3666632,5998648,18.80,32.07,0.000000,0.000000,0,0,0,0,0,0,3.497015e+06,2.859582e-07,0.611243,0,51,51,30,1
9,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.38883,1.12067,1.62998,1.39333,1.51708,1.60584,0.08897,0.21252,1.35561,1.42205,0.91371,0.81475,0.99402,0.91741,0.97751,0.99047,0.04123,0.07306,0.89832,0.92911,1.518761,0.000000,3666632,4798320,18.80,32.07,0.000000,0.000000,0,0,0,0,0,0,5.092341e+06,1.963733e-07,0.764149,0,51,51,30,1
1,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,2500000,2600000,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.21659,0.19185,0.32633,0.20563,0.30844,0.32124,0.03411,0.11561,0.20385,0.22933,0.17876,0.15963,0.25083,0.17324,0.24560,0.25004,0.02434,0.07680,0.16968,0.18785,1.186945,0.033333,2421544,4014616,38.15,70.10,0.000000,0.000000,0,0,0,0,0,0,5.244810e+05,1.906647e-06,0.603182,0,43,43,30,1
1,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,2500000,2600000,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.25092,0.17654,0.31693,0.24603,0.31080,0.31544,0.04594,0.06941,0.23377,0.26807,0.18682,0.14395,0.23969,0.17529,0.22717,0.23685,0.02942,0.06156,0.17583,0.19780,1.403547,0.033333,2421544,3214296,38.15,70.10,0.000000,0.000000,0,0,0,0,0,0,6.076120e+05,1.645787e-06,0.753367,0,43,43,30,1
1,False,INSERT,sequential,50000,2000000,0,512-20-3-0.50,512,20,3,0.500000,2500000,2600000,0.333473,0.254385,0.374128,0.295578,0.249266,0.103974,6,0.968238,0.080881,16,0.17941,0.12629,0.22309,0.18341,0.21711,0.22189,0.03119,0.03849,0.15709,0.20172,0.16345,0.11029,0.27568,0.14448,0.25632,0.27181,0.05109,0.12732,0.12690,0.19999,1.269378,0.300000,2424696,3195256,34.40,70.00,0.000000,0.000000,0,0,0,0,0,0,4.350061e+05,2.298818e-06,0.758842,0,43,43,10,1
10,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,2500000,2600000,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.21253,0.19796,0.24018,0.20966,0.23303,0.23842,0.01121,0.02877,0.20834,0.21671,0.17135,0.15769,0.18838,0.17107,0.18201,0.18660,0.00686,0.01553,0.16879,0.17391,1.225572,0.000000,2421536,4000856,38.05,69.93,0.000000,0.000000,0,0,0,0,0,0,5.146377e+05,1.943114e-06,0.605254,0,52,52,30,1
10,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,2500000,2600000,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.28015,0.18790,0.33512,0.28759,0.32507,0.33382,0.03749,0.04623,0.26616,0.29415,0.20755,0.14451,0.23360,0.21210,0.22606,0.23142,0.02196,0.01932,0.19935,0.21575,1.355924,0.033333,2421536,3200536,38.05,69.93,0.000000,0.000000,0,0,0,0,0,0,6.784005e+05,1.474056e-06,0.756603,0,52,52,30,1
2,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,2500000,2600000,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.21099,0.18686,0.24211,0.21034,0.23178,0.23930,0.01335,0.02896,0.20600,0.21597,0.17112,0.15609,0.19027,0.17105,0.18241,0.18823,0.00737,0.01718,0.16836,0.17387,1.229720,0.000000,2421520,4004288,38.16,70.10,0.000000,0.000000,0,0,0,0,0,0,5.109109e+05,1.957289e-06,0.604732,0,44,44,30,1
2,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,2500000,2600000,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.24914,0.19134,0.32249,0.24001,0.30165,0.31646,0.04443,0.07644,0.23255,0.26572,0.19149,0.15358,0.23654,0.19061,0.23008,0.23490,0.02932,0.04429,0.18054,0.20243,1.259187,0.000000,2421520,3203968,38.16,70.10,0.000000,0.000000,0,0,0,0,0,0,6.032917e+05,1.657573e-06,0.755788,0,44,44,30,1
